1743	chr1	174204642	174205429	+
1744	chr16	27491784	27492861	+
1745	chr6	136526207	136526865	+
1746	chr2	176508522	176509453	+
1747	chrX	40299557	40300697	+
1748	chr1	53135449	53136095	+
1749	chr5	157343936	157344934	+
1750	chr18	25953461	25954289	+
1751	chr10	87076525	87077162	+
1752	chr6	37209361	37210723	+
1753	chr11	114103327	114103889	+
1754	chr2	177309842	177310402	+
1755	chr18	46055199	46056445	+
1756	chr5	35924274	35925397	+
1757	chr4	84498113	84499448	+
1758	chr1	27624890	27627289	+
1759	chr15	63860059	63860954	+
1760	chr6	135116266	135117057	+
1761	chr3	193614035	193614753	+
1762	chr19	29294031	29294694	+
1763	chr7	132771103	132771917	+
1764	chr17	73591397	73592219	+
1765	chr7	77548161	77548898	+
1766	chr3	43036705	43037319	+
1767	chr3	197706455	197707298	+
1768	chr1	23422044	23423283	+
1769	chr5	68344544	68345260	+
1770	chr8	128313295	128314616	+
1771	chr5	76726663	76727246	+
1772	chrX	39309195	39310084	+
1773	chr7	7192902	7193700	+
1774	chr7	158376173	158377287	+
1775	chr1	98661413	98662311	+
1776	chr3	183516060	183516733	+
1777	chr20	36564189	36565242	+
1778	chr3	15356576	15357052	+
1779	chr6	13013464	13014152	+
1780	chr1	84213984	84214736	+
1781	chr21	14215892	14216789	+
1782	chr12	68198461	68199420	+
1783	chr3	177551310	177551982	+
1784	chr2	230447496	230448389	+
1785	chr1	228288893	228289500	+
1786	chr5	138789848	138791038	+
1787	chr1	1143287	1144942	+
1788	chr4	169015754	169016847	+
1789	chr20	49534343	49535546	+
1790	chr4	75555561	75556291	+
1791	chr7	51467482	51468116	+
1792	chr8	41507568	41508683	+
1793	chr19	58021834	58022452	+
1794	chr11	87213215	87214006	+
1795	chr13	22107572	22108440	+
1796	chr6	6515713	6516924	+
1797	chr7	28239496	28240162	+
1798	chr4	38683854	38684714	+
1799	chr1	206909178	206909808	+
1800	chr4	94583844	94584451	+
1801	chrX	21373726	21375209	+
1802	chr11	14973444	14975035	+
1803	chr8	125273097	125274142	+
1804	chr9	31542183	31542831	+
1805	chr6	150024920	150026071	+
1806	chr5	173236808	173237428	+
1807	chr3	13110617	13111305	+
1808	chr22	23704775	23705764	+
1809	chr8	1973109	1974418	+
1810	chr3	11300737	11301339	+
1811	chr12	52526477	52527165	+
1812	chr2	108565664	108566414	+
1813	chr10	121754114	121754698	+
1814	chr12	6199963	6201474	+
1815	chr13	99657966	99658870	+
1816	chr6	12138462	12139042	+
1817	chr12	94764101	94764661	+
1818	chr17	48561603	48562348	+
1819	chr16	48458072	48458763	+
1820	chr2	171248077	171248942	+
1821	chr13	48402801	48403840	+
1822	chr8	121639219	121640019	+
1823	chr5	115068453	115069275	+
1824	chr15	60667151	60667778	+
1825	chr5	80487681	80488645	+
1826	chr15	56464818	56465475	+
1827	chr8	61004316	61004871	+
1828	chr2	217756394	217756942	+
1829	chr5	378705	379655	+
1830	chr7	111090806	111091420	+
1831	chr12	81758431	81759682	+
1832	chr14	72963276	72964344	+
1833	chr14	74875769	74876567	+
1834	chr3	31502435	31503452	+
1835	chr7	36851565	36852331	+
1836	chr8	43253309	43254342	+
1837	chrX	17655330	17656240	+
1838	chr12	64494789	64495412	+
1839	chr3	32420304	32420766	+
1840	chr3	23761369	23762643	+
1841	chr6	34912471	34913369	+
1842	chr10	26682887	26683416	+
1843	chr11	86818110	86819110	+
1844	chr20	16574799	16575379	+
1845	chr14	59274932	59276073	+
1846	chr11	85788002	85788607	+
1847	chr10	70477636	70478972	+
1848	chr6	154773501	154774247	+
1849	chr9	31323742	31324472	+
1850	chr8	9653218	9653804	+
1851	chr3	16936041	16936564	+
1852	chr13	20475690	20476664	+
1853	chr2	96977676	96978541	+
1854	chr6	16621149	16622431	+
1855	chr7	105346067	105347184	+
1856	chr12	108332698	108333360	+
1857	chr4	153152958	153153908	+
1858	chr2	9782071	9782653	+
1859	chr2	222671410	222672354	+
1860	chr12	111914594	111915404	+
1861	chr2	96962355	96963385	+
1862	chr1	145191171	145191749	+
1863	chr4	26609492	26610097	+
1864	chr6	149065965	149066592	+
1865	chr1	235025216	235025748	+
1866	chr2	135112194	135112978	+
1867	chr14	24665446	24666006	+
1868	chr16	57023526	57024119	+
1869	chr3	23324636	23325379	+
1870	chr1	41699003	41699834	+
1871	chr6	75496112	75496764	+
1872	chr2	143802902	143803510	+
1873	chr2	108988571	108989338	+
1874	chr10	101131236	101132323	+
1875	chr17	78271638	78273240	+
1876	chr1	210251105	210251915	+
1877	chr18	44725444	44725995	+
1878	chr10	7046050	7046899	+
1879	chr2	219448442	219449184	+
1880	chr8	125698596	125699097	+
1881	chr7	70679439	70680151	+
1882	chr8	89243503	89244085	+
1883	chr15	65804674	65805631	+
1884	chr3	133894940	133896296	+
1885	chr11	33893536	33894375	+
1886	chr15	74396604	74397128	+
1887	chr11	62922793	62924511	+
1888	chr2	202277838	202279468	+
1889	chr1	183478263	183478901	+
1890	chr10	43299575	43300061	+
1891	chr19	44736794	44737525	+
1892	chr16	81817002	81818475	+
1893	chr7	123770321	123770920	+
1894	chrX	103376165	103377108	+
1895	chr11	86021294	86022058	+
1896	chr11	76494841	76495532	+
1897	chrX	136674192	136675236	+
1898	chr9	95887973	95888613	+
1899	chr11	88301194	88302172	+
1900	chr3	32963822	32964323	+
1901	chr7	106878490	106879306	+
1902	chr17	66200778	66202079	+
1903	chr14	67881127	67881862	+
1904	chr8	101967258	101968159	+
1905	chr12	46523717	46524617	+
1906	chr4	75653982	75656103	+
1907	chr8	22877492	22878081	+
1908	chr11	73907230	73907854	+
1909	chr9	91156617	91157228	+
1910	chr2	75199301	75200474	+
1911	chr5	142350200	142351038	+
1912	chr9	120903886	120904543	+
1913	chr2	112996656	112997188	+
1914	chr4	153222138	153223298	+
1915	chr8	664818	665962	+
1916	chr11	118895527	118896053	+
1917	chr19	16255693	16260025	+
1918	chr21	36288584	36289974	+
1919	chr5	111237993	111238756	+
1920	chr6	142301468	142302448	+
1921	chr9	35844878	35845538	+
1922	chr18	48784881	48785649	+
1923	chr12	113152683	113153644	+
1924	chr1	185420500	185421421	+
1925	chr8	20493002	20493722	+
1926	chr8	66674131	66675277	+
1927	chr13	20192287	20194312	+
1928	chr16	89821596	89823344	+
1929	chr10	17443902	17444634	+
1930	chr21	22421174	22421925	+
1931	chr1	65147411	65149282	+
1932	chr8	124649777	124650897	+
1933	chr22	45254619	45255509	+
1934	chr21	15005240	15005869	+
1935	chr5	171941761	171942552	+
1936	chr12	106747388	106748511	+
1937	chr2	213015583	213017223	+
1938	chr6	14748202	14748999	+
1939	chr4	139734835	139735823	+
1940	chr20	32509468	32510708	+
1941	chrX	153740219	153740944	+
1942	chr1	26383902	26385799	+
1943	chr10	6068390	6069640	+
1944	chr11	20163187	20163883	+
1945	chr4	152524249	152524886	+
1946	chr6	45494853	45496287	+
1947	chr2	72149730	72150585	+
1948	chr14	72594279	72594881	+
1949	chr7	77428101	77429212	+
1950	chr10	70610327	70611371	+
1951	chr12	120959308	120961156	+
1952	chr14	51930037	51930827	+
1953	chr5	55134094	55134644	+
1954	chr11	119440662	119441498	+
1955	chr13	19775473	19776660	+
1956	chr20	61981755	61982706	+
1957	chr3	31541143	31541674	+
1958	chr2	178514540	178515173	+
1959	chr1	39261799	39263143	+
1960	chr15	58622694	58623298	+
1961	chr7	157020955	157021817	+
1962	chr6	30769032	30770062	+
1963	chr9	137611542	137612401	+
1964	chr6	18387081	18387870	+
1965	chr18	13437965	13438630	+
1966	chr20	58982553	58983203	+
1967	chr15	55497982	55498777	+
1968	chr3	157066901	157067790	+
1969	chr1	180190030	180190618	+
1970	chr22	35371410	35372325	+
1971	chr12	24803428	24804085	+
1972	chr16	87724630	87725782	+
1973	chr3	187027398	187028017	+
1974	chr4	185344868	185345521	+
1975	chr6	149233162	149234917	+
1976	chr9	131707868	131708536	+
1977	chr10	89367405	89368032	+
1978	chr2	206530576	206531279	+
1979	chr13	48214528	48215174	+
1980	chr10	15831187	15832221	+
1981	chr7	1925998	1927267	+
1982	chr20	44135314	44136013	+
1983	chr10	450677	451660	+
1984	chr10	93379400	93380064	+
1985	chr9	110156807	110157506	+
1986	chr3	124834977	124835642	+
1987	chr2	101361323	101362827	+
1988	chr5	55338212	55339257	+
1989	chr5	11221965	11222689	+
1990	chr3	177345307	177346327	+
1991	chr5	100889082	100890922	+
1992	chr5	141475849	141476713	+
1993	chr17	50731729	50732541	+
1994	chr3	112297353	112297972	+
1995	chr1	27595155	27595995	+
1996	chr7	64463706	64464243	+
1997	chr5	10987872	10988512	+
1998	chr5	91433712	91434755	+
1999	chr11	134411676	134413009	+
2000	chr8	128273833	128274431	+
2001	chr11	75492096	75492646	+
2002	chr12	106759832	106760548	+
2003	chr18	7885796	7886706	+
2004	chr2	60964823	60965806	+
2005	chr13	109707885	109708572	+
2006	chr6	36962928	36964179	+
2007	chr2	24576236	24577804	+
2008	chr2	158968309	158970029	+
2009	chr17	59360175	59362982	+
2010	chr5	78783171	78784078	+
2011	chr3	170276936	170278763	+
2012	chr4	47010669	47011560	+
2013	chr11	94768040	94769400	+
2014	chr12	45878655	45879413	+
2015	chr7	148564270	148564769	+
2016	chr10	118732661	118733155	+
2017	chr14	76929935	76930744	+
2018	chr3	71304898	71306130	+
2019	chrX	119999513	120001328	+
2020	chr1	38976842	38978736	+
2021	chr1	228185427	228186111	+
2022	chr17	5237132	5238113	+
2023	chr4	122619341	122620167	+
2024	chr8	81130598	81131357	+
2025	chr10	86389289	86390017	+
2026	chr1	85580753	85581434	+
2027	chr12	13196212	13196948	+
2028	chr3	45870031	45870544	+
2029	chr5	1501591	1502561	+
2030	chr10	133453517	133454152	+
2031	chr18	8755390	8756024	+
2032	chr2	54589298	54589869	+
2033	chr5	100827525	100828427	+
2034	chr8	124660136	124660936	+
2035	chr20	43721923	43722489	+
2036	chr7	140211994	140212911	+
2037	chr18	46155413	46157141	+
2038	chr3	72821247	72822871	+
2039	chr5	81538063	81538625	+
2040	chr8	71843592	71844600	+
2041	chr17	55090075	55090542	+
2042	chr3	142129087	142129962	+
2043	chr7	36514984	36516934	+
2044	chr18	67243903	67244481	+
2045	chr14	35390747	35391578	+
2046	chr9	17134832	17135771	+
2047	chr12	52566543	52567487	+
2048	chr8	128030828	128031479	+
2049	chr1	207495953	207496883	+
2050	chr3	196357561	196360167	+
2051	chr3	59443878	59444915	+
2052	chr18	62784272	62785291	+
2053	chr2	127641865	127642605	+
2054	chr17	78313429	78315606	+
2055	chr13	32791486	32792347	+
2056	chr1	111723302	111723812	+
2057	chr2	238405643	238406370	+
2058	chr1	93758593	93759519	+
2059	chr2	36240300	36241178	+
2060	chr8	6648987	6649462	+
2061	chr13	91313015	91313956	+
2062	chr2	110675249	110675849	+
2063	chr5	14208114	14208775	+
2064	chr2	64666748	64667888	+
2065	chr1	93591703	93592370	+
2066	chr4	17336461	17337247	+
2067	chr8	23761381	23762086	+
2068	chr18	76859273	76859856	+
2069	chr22	40332366	40333012	+
2070	chr1	64949017	64949678	+
2071	chr6	40456008	40456566	+
2072	chr19	33241235	33241920	+
2073	chr3	27728413	27728952	+
2074	chr19	23799233	23800764	+
2075	chr8	127916859	127918174	+
2076	chr9	29211808	29212769	+
2077	chr2	41455989	41456585	+
2078	chr6	106163345	106164843	+
2079	chr14	32201211	32204132	+
2080	chrX	149909392	149910525	+
2081	chr18	79914043	79914652	+
2082	chr3	112847631	112848548	+
2083	chr5	43304394	43305115	+
2084	chr3	58034764	58035613	+
2085	chr5	98773164	98774548	+
2086	chr17	76527395	76528738	+
2087	chr11	76199618	76200665	+
2088	chr11	86056095	86056742	+
2089	chr11	44611540	44612302	+
2090	chr8	123065523	123066271	+
2091	chr1	151815702	151816310	+
2092	chr3	33007906	33008813	+
2093	chr3	40464143	40464847	+
2094	chr8	132128850	132129385	+
2095	chr1	21022259	21023054	+
2096	chr15	59482568	59483165	+
2097	chr8	71974980	71975672	+
2098	chrX	107825696	107826913	+
2099	chr20	3222852	3223504	+
2100	chr19	56476662	56478195	+
2101	chr19	12331294	12331820	+
2102	chr8	66445882	66446511	+
2103	chr4	88319855	88321382	+
2104	chr13	81116651	81117305	+
2105	chr8	9672379	9673189	+
2106	chr4	2914586	2915158	+
2107	chr13	108342533	108343192	+
2108	chr3	27729552	27730530	+
2109	chr11	87252834	87253459	+
2110	chr7	135159984	135160613	+
2111	chr11	46210123	46210857	+
2112	chr2	25513412	25514113	+
2113	chr20	32528290	32529010	+
2114	chr1	85179457	85180340	+
2115	chr3	152218031	152218651	+
2116	chr8	29806298	29806848	+
2117	chr10	96670749	96671788	+
2118	chr7	112798447	112799274	+
2119	chr1	225842061	225842535	+
2120	chr8	121724351	121726148	+
2121	chr16	4465416	4466781	+
2122	chr1	120087967	120088463	+
2123	chr14	72800988	72801693	+
2124	chr5	157025095	157025841	+
2125	chr12	131609125	131609749	+
2126	chr3	32334588	32335250	+
2127	chr5	86665875	86666562	+
2128	chr7	135993840	135994711	+
2129	chr3	122609824	122610470	+
2130	chr10	93386681	93387456	+
2131	chr10	62456671	62457885	+
2132	chr13	41974385	41975016	+
2133	chr11	70423999	70424993	+
2134	chr4	153480662	153481391	+
2135	chr6	130524688	130525669	+
2136	chr7	381610	382164	+
2137	chr1	225855551	225856233	+
2138	chr2	43508125	43508673	+
2139	chr2	105071497	105072332	+
2140	chr4	183797103	183799245	+
2141	chr1	89863208	89864221	+
2142	chr19	32708372	32708916	+
2143	chr4	98662925	98663923	+
2144	chr1	84959271	84959864	+
2145	chr1	179742742	179743801	+
2146	chr19	34316794	34318338	+
2147	chr4	185165596	185166345	+
2148	chr1	64882580	64883277	+
2149	chr7	106604395	106604981	+
2150	chr12	4910383	4911292	+
2151	chr1	21324302	21325515	+
2152	chr8	100218688	100219163	+
2153	chr8	127783148	127783840	+
2154	chr22	28748662	28750131	+
2155	chr20	35079624	35080676	+
2156	chr9	131539399	131540341	+
2157	chr10	88385502	88386486	+
2158	chr8	102795019	102795867	+
2159	chr9	5586345	5587268	+
2160	chr3	109563198	109563794	+
2161	chr3	32245266	32246464	+
2162	chr11	115222310	115223401	+
2163	chr6	37289876	37290438	+
2164	chr20	53855570	53856276	+
2165	chr10	27998269	27999147	+
2166	chr6	35348170	35349245	+
2167	chr10	112369177	112370064	+
2168	chr10	50396703	50397634	+
2169	chr13	80385799	80386454	+
2170	chr13	42574245	42575305	+
2171	chr18	58687526	58688523	+
2172	chr1	212480745	212481357	+
2173	chr2	72953901	72954584	+
2174	chr1	161194976	161195628	+
2175	chr2	86139857	86140487	+
2176	chrX	100928695	100929744	+
2177	chr13	36345245	36346910	+
2178	chr5	87097813	87098320	+
2179	chr22	50380696	50382344	+
2180	chr13	30654235	30654805	+
2181	chr13	20721565	20722252	+
2182	chr5	35816802	35817525	+
2183	chr5	79630255	79631365	+
2184	chr11	17161536	17162736	+
2185	chr2	43386842	43387809	+
2186	chr12	3988395	3989247	+
2187	chr8	10805343	10806232	+
2188	chr16	57277510	57278087	+
2189	chr21	20997512	20998625	+
2190	chr10	102635118	102636403	+
2191	chr9	63346217	63347086	+
2192	chr17	56592619	56594670	+
2193	chr3	72255876	72256400	+
2194	chr2	46978745	46980063	+
2195	chr3	33022441	33023923	+
2196	chr1	228748382	228748990	+
2197	chr13	48144226	48145149	+
2198	chr21	42527551	42528313	+
2199	chr2	207521395	207522035	+
2200	chr5	52725178	52725960	+
2201	chrX	66046072	66047449	+
2202	chr2	111569896	111570692	+
2203	chr13	44293912	44294510	+
2204	chr7	29988381	29990042	+
2205	chr13	34941863	34943229	+
2206	chr7	105256184	105257730	+
2207	chr2	119827897	119828500	+
2208	chr4	15961855	15963846	+
2209	chr9	130662876	130664532	+
2210	chr10	114073559	114074192	+
2211	chr2	62474934	62475996	+
2212	chr2	237941868	237942674	+
2213	chr22	49925486	49926276	+
2214	chr6	99490309	99491369	+
2215	chr11	348503	351173	+
2216	chr9	127746824	127747877	+
2217	chr13	21016948	21018649	+
2218	chr14	37595213	37596302	+
2219	chr2	19971477	19972207	+
2220	chr16	57141583	57142455	+
2221	chr5	132663201	132664459	+
2222	chr7	155753383	155753881	+
2223	chr18	76374428	76375289	+
2224	chr10	7192664	7193767	+
2225	chr16	49463221	49464169	+
2226	chr20	2884249	2885288	+
2227	chr7	50164591	50165203	+
2228	chr5	392392	393102	+
2229	chr11	129860864	129861459	+
2230	chr18	79506474	79507869	+
2231	chrX	79196799	79197519	+
2232	chr10	35414366	35414935	+
2233	chr1	41811411	41812135	+
2234	chr7	128320190	128322313	+
2235	chrX	65606887	65608018	+
2236	chr1	197949124	197950103	+
2237	chr9	131233439	131234396	+
2238	chr4	48016278	48017414	+
2239	chr12	75635657	75636236	+
2240	chr3	108545963	108546904	+
2241	chr18	46536410	46537031	+
2242	chr2	219001544	219003336	+
2243	chr2	144194407	144194996	+
2244	chr2	238024984	238025541	+
2245	chr4	80266486	80267060	+
2246	chr8	65799792	65801024	+
2247	chr6	42269665	42270203	+
2248	chr18	51169045	51169877	+
2249	chr2	24621547	24622462	+
2250	chr1	91548370	91549660	+
2251	chr1	232923731	232924480	+
2252	chr6	96465887	96466784	+
2253	chr2	147663340	147664224	+
2254	chr12	666744	668013	+
2255	chr6	144468620	144469330	+
2256	chr7	30738172	30738765	+
2257	chr10	72107122	72108193	+
2258	chr20	5267041	5267813	+
2259	chr3	101466668	101467802	+
2260	chr3	113005461	113006623	+
2261	chr1	58922317	58922964	+
2262	chr4	42646304	42647353	+
2263	chr17	63439776	63440492	+
2264	chr11	86047137	86047983	+
2265	chr10	91200970	91202158	+
2266	chr19	5086027	5087012	+
2267	chr7	22356557	22357298	+
2268	chr9	130016199	130018919	+
2269	chr14	24678834	24680158	+
2270	chr15	51846440	51847232	+
2271	chr9	63337797	63338508	+
2272	chr13	46303738	46304385	+
2273	chr12	91851922	91852918	+
2274	chr12	44835488	44836418	+
2275	chr19	16342004	16343477	+
2276	chr4	23333692	23334576	+
2277	chr9	5608412	5609353	+
2278	chr22	29751028	29751673	+
2279	chr11	123517576	123518749	+
2280	chr16	28990375	28990955	+
2281	chr21	31132527	31133622	+
2282	chr7	27900998	27901577	+
2283	chr3	111695493	111696106	+
2284	chr6	13383324	13384109	+
2285	chr2	66434224	66435195	+
2286	chr17	10081458	10082071	+
2287	chr13	100203407	100204394	+
2288	chr10	120684149	120684726	+
2289	chr1	66182544	66183093	+
2290	chr14	71142377	71143668	+
2291	chr8	98064238	98065213	+
2292	chr5	43030781	43031560	+
2293	chr2	10329894	10332240	+
2294	chr17	43917209	43918147	+
2295	chr1	58717872	58718831	+
2296	chr6	148146593	148147159	+
2297	chr3	138082075	138082957	+
2298	chr19	18501965	18502495	+
2299	chr9	4653742	4654634	+
2300	chr12	24921987	24922735	+
2301	chr7	43807941	43809323	+
2302	chr1	229199600	229200270	+
2303	chr14	62077495	62078316	+
2304	chr2	232502597	232503563	+
2305	chr8	48921356	48922095	+
2306	chrX	2889259	2890078	+
2307	chr5	154783766	154784646	+
2308	chr6	35624025	35625069	+
2309	chr4	87209609	87210163	+
2310	chr3	31226467	31227597	+
2311	chr7	26664914	26665422	+
2312	chr5	95759730	95761215	+
2313	chr2	97747348	97747915	+
2314	chr22	45129614	45130446	+
2315	chr1	204190170	204190762	+
2316	chr2	9596442	9597927	+
2317	chr2	218315903	218317347	+
2318	chr6	90424794	90425813	+
2319	chr2	24586147	24587362	+
2320	chr8	2145179	2145723	+
2321	chr15	99450638	99451351	+
2322	chr17	78251069	78252950	+
2323	chr3	160801522	160802413	+
2324	chr10	6482732	6483741	+
2325	chr6	135537789	135538588	+
2326	chr2	236366178	236366767	+
2327	chr7	30330432	30331524	+
2328	chr13	51821722	51822374	+
2329	chr15	63436653	63437296	+
2330	chr7	50205472	50206920	+
2331	chr2	217610349	217610982	+
2332	chr10	45600553	45601549	+
2333	chr7	27242387	27242921	+
2334	chr12	68529670	68530734	+
2335	chr3	151268479	151269459	+
2336	chr15	91655731	91656197	+
2337	chr1	95116786	95118098	+
2338	chr6	52377753	52378253	+
2339	chr2	84693902	84694570	+
2340	chr6	47242264	47242854	+
2341	chr17	66547941	66548725	+
2342	chr4	38489979	38490576	+
2343	chr20	59004735	59005404	+
2344	chr1	19687815	19688985	+
2345	chr1	113859405	113860162	+
2346	chr7	157881154	157881807	+
2347	chr12	54351960	54352809	+
2348	chr1	64505286	64506579	+
2349	chr6	158008870	158009838	+
2350	chr2	134207314	134208052	+
2351	chr17	2101450	2102076	+
2352	chr7	21897945	21898887	+
2353	chr8	102782814	102783621	+
2354	chr1	237411442	237412165	+
2355	chr21	15050769	15051326	+
2356	chr5	147804955	147805681	+
2357	chr20	51554060	51555132	+
2358	chr2	198372003	198372577	+
2359	chr2	161586486	161586985	+
2360	chr12	123119937	123121150	+
2361	chr5	172849770	172850436	+
2362	chr12	89244600	89245597	+
2363	chr7	29196232	29197165	+
2364	chr10	47165450	47166439	+
2365	chr11	103872213	103873029	+
2366	chr11	118152776	118153364	+
2367	chr2	207142579	207144213	+
2368	chr5	58759696	58760337	+
2369	chr19	51690146	51690961	+
2370	chr4	190014761	190015533	+
2371	chr1	168386950	168388585	+
2372	chr3	72455211	72455870	+
2373	chr6	36108868	36109550	+
2374	chr14	61461222	61462204	+
2375	chr12	56031653	56032864	+
2376	chr5	113330436	113331031	+
2377	chr1	243917036	243918276	+
2378	chr9	123225145	123225780	+
2379	chr3	188788453	188789141	+
2380	chr5	142432349	142433359	+
2381	chr7	83162321	83163179	+
2382	chr11	105609331	105610756	+
2383	chr17	76968884	76969896	+
2384	chr7	157307847	157308541	+
2385	chr15	100849258	100850073	+
2386	chr7	1290007	1290860	+
2387	chr1	203756035	203757065	+
2388	chr4	8419378	8420043	+
2389	chr4	138241974	138242717	+
2390	chr3	31815682	31816370	+
2391	chr2	230723255	230723881	+
2392	chr1	181159431	181160300	+
2393	chr2	160266023	160266486	+
2394	chr2	191739810	191740484	+
2395	chr16	3479535	3480423	+
2396	chr10	72941549	72942275	+
2397	chr18	7878674	7879228	+
2398	chr2	100818499	100820376	+
2399	chr2	239164349	239164850	+
2400	chr6	34680899	34681524	+
2401	chr16	81797532	81799179	+
2402	chr20	49318332	49319271	+
2403	chr11	76783021	76783871	+
2404	chr11	129814042	129815171	+
2405	chr5	80239177	80240801	+
2406	chr17	39939606	39940479	+
2407	chr6	21876934	21877516	+
2408	chr19	41656840	41657450	+
2409	chr9	89701166	89701713	+
2410	chr6	34639123	34639748	+
2411	chrX	139766239	139767019	+
2412	chrX	78516989	78517713	+
2413	chr1	160673176	160673639	+
2414	chr16	27273890	27274453	+
2415	chr3	118955812	118956498	+
2416	chr9	68979412	68980542	+
2417	chr12	32494531	32495576	+
2418	chr13	20891056	20892292	+
2419	chr1	165375983	165376915	+
2420	chr10	68314131	68315355	+
2421	chr12	105357219	105357879	+
2422	chr14	68711692	68712288	+
2423	chr12	1277681	1278417	+
2424	chr1	55127804	55128833	+
2425	chr19	34184905	34185770	+
2426	chr1	116933513	116934203	+
2427	chr11	102268383	102269297	+
2428	chr3	46065145	46066017	+
2429	chr15	45129228	45130026	+
2430	chr1	27416279	27417060	+
2431	chr2	168194839	168195499	+
2432	chr4	26384320	26384965	+
2433	chr1	234978416	234979202	+
2434	chr12	68497208	68498160	+
2435	chr9	131578456	131579395	+
2436	chr2	84845966	84846924	+
2437	chr16	16033025	16034161	+
2438	chr4	122577784	122579057	+
2439	chr5	102836500	102837125	+
2440	chr17	59641742	59643671	+
2441	chr14	60642377	60642994	+
2442	chr6	154267658	154268381	+
2443	chrX	16889066	16889903	+
2444	chr12	131070814	131071457	+
2445	chr5	177945672	177946170	+
2446	chr5	176985579	176986217	+
2447	chrX	73977325	73978218	+
2448	chr6	46175013	46176091	+
2449	chr10	60572659	60573616	+
2450	chr15	60573619	60574474	+
2451	chrX	79175462	79176368	+
2452	chr4	47510241	47510848	+
2453	chr1	111515655	111516630	+
2454	chr3	157128341	157130786	+
2455	chr8	26513940	26515236	+
2456	chr5	88660620	88661542	+
2457	chr20	51437904	51438990	+
2458	chr18	70598664	70599599	+
2459	chr18	26175479	26176419	+
2460	chr6	17672331	17674228	+
2461	chr7	103445742	103447366	+
2462	chr15	25859501	25860292	+
2463	chr15	92849163	92850476	+
2464	chr17	50055181	50056892	+
2465	chr12	123742030	123743150	+
2466	chr3	152100471	152100962	+
2467	chr7	157575907	157576993	+
2468	chr2	136015658	136016215	+
2469	chr5	37737902	37738524	+
2470	chr8	116709138	116709867	+
2471	chr8	118563898	118564679	+
2472	chr16	12532929	12533491	+
2473	chr10	394433	395119	+
2474	chr20	25148330	25149064	+
2475	chr4	26075614	26076550	+
2476	chr17	80876755	80877704	+
2477	chr4	16884869	16885450	+
2478	chr8	81732047	81732959	+
2479	chr12	128810229	128812046	+
2480	chr1	23619267	23620743	+
2481	chr22	21831584	21833426	+
2482	chr1	31912251	31913732	+
2483	chr15	55741641	55743247	+
2484	chr6	107793297	107793926	+
2485	chr4	121938327	121939159	+
2486	chr1	150186514	150187897	+
2487	chr2	210181123	210182060	+
2488	chr6	139279271	139280321	+
2489	chr1	183218926	183219486	+
2490	chr7	129188239	129189489	+
2491	chr9	97703773	97704355	+
2492	chr16	19119061	19119866	+
2493	chr11	48050269	48050938	+
2494	chr1	59814338	59815378	+
2495	chr10	110849863	110850758	+
2496	chr21	37463174	37463832	+
2497	chr16	18783101	18783686	+
2498	chr19	40969809	40971204	+
2499	chr1	117049052	117049799	+
2500	chr8	127307291	127307994	+
2501	chr14	76904583	76905358	+
2502	chr5	113073631	113074324	+
2503	chr8	27413219	27413865	+
2504	chr2	201431978	201432795	+
2505	chr10	470235	471086	+
2506	chr4	77007251	77008134	+
2507	chr8	133693179	133694590	+
2508	chr1	100452475	100453136	+
2509	chr9	69168396	69169247	+
2510	chr2	121468871	121469544	+
2511	chr4	10416277	10416940	+
2512	chr6	157143273	157143841	+
2513	chr11	86671734	86672565	+
2514	chr19	16448907	16450593	+
2515	chr5	43245037	43245854	+
2516	chr9	128007191	128009869	+
2517	chr1	94091993	94092685	+
2518	chr15	42401657	42402605	+
2519	chr11	15073876	15075188	+
2520	chr2	8432846	8433574	+
2521	chr1	184491437	184492403	+
2522	chr12	85036229	85036945	+
2523	chr6	145904502	145905129	+
2524	chr2	68515758	68516723	+
2525	chr3	112002486	112003399	+
2526	chr2	38387887	38389104	+
2527	chr14	24633714	24634712	+
2528	chr19	54882841	54883443	+
2529	chr13	21579541	21580441	+
2530	chr2	134275124	134275819	+
2531	chr7	115476262	115477715	+
2532	chr20	2449474	2450309	+
2533	chr1	66282076	66282764	+
2534	chr1	218345174	218346332	+
2535	chr1	64877069	64877804	+
2536	chr3	157081465	157082245	+
2537	chr12	111505187	111507065	+
2538	chr1	235837734	235838507	+
2539	chr5	133467073	133468082	+
2540	chr5	132055933	132056665	+
2541	chr1	41791754	41792351	+
2542	chr21	42614428	42615437	+
2543	chr4	165255528	165256596	+
2544	chr6	45001691	45002668	+
2545	chr6	136037471	136038215	+
2546	chrX	13151598	13152403	+
2547	chr20	48689325	48690075	+
2548	chr17	63434697	63435404	+
2549	chr11	18267708	18268664	+
2550	chr10	1643143	1643608	+
2551	chr12	47832322	47833596	+
2552	chr11	129192031	129192710	+
2553	chr8	124261519	124263126	+
2554	chr10	333441	334273	+
2555	chr7	21412350	21413290	+
2556	chr1	182426554	182427246	+
2557	chr11	3100332	3101032	+
2558	chr6	142395429	142396278	+
2559	chr2	9711910	9712676	+
2560	chr13	76885276	76886875	+
2561	chr4	48728768	48729832	+
2562	chr4	25330883	25332097	+
2563	chr11	22666446	22667343	+
2564	chr13	114268428	114269318	+
2565	chr3	106068527	106069244	+
2566	chr2	201193934	201194973	+
